datasetId,openFemaDataSet,datasetVersion,name,title,description,type,sortOrder,isSearchable,isNestedObject,isNullable,primaryKey,id,lastRefresh,hash
openfema-25,FemaWebDisasterDeclarations,1,paProgramDeclared,PA Program Declared,"Denotes whether the Public Assistance program was declared for this disaster. For more information on the program, please visit https://www.fema.gov/assistance/public/program-overview",boolean,16,1,0,0,0,305dcc7a-a62a-4a5d-aea9-c528df8253d6,2023-05-21T01:46:53.955Z,f9a55383372793e1f0e9b532b9e32b533dd2049e
openfema-25,FemaWebDisasterDeclarations,1,hmProgramDeclared,HM Program Declared,"Denotes whether the Hazard Mitigation program was declared for this disaster. For more information on the program, please visit https://www.fema.gov/grants/mitigation",boolean,17,1,0,0,0,fe8ff002-a6cc-451d-a570-53c4521faa7d,2023-05-21T01:46:53.955Z,4780625bda16934efd65fecac7f7709378864821
openfema-25,FemaWebDisasterDeclarations,1,id,ID,Unique ID for the record that does not persist between data set refreshes,uuid,18,1,0,0,0,f462d277-092e-4a2c-ba18-aab932ad5e92,2023-05-21T01:46:53.955Z,17b9794f1f8e26956a3ca762fc7d47ec20931c7b
openfema-25,FemaWebDisasterDeclarations,1,hash,Hash,MD5 Hash of the fields and values of the record,text,19,0,0,0,0,b5390c45-469e-4513-ad21-4ea5986c526f,2023-05-21T01:46:53.955Z,6e2d34f806a5b78c0c52dabbca6063d71f761522
openfema-25,FemaWebDisasterDeclarations,1,lastRefresh,Last Refresh,Date the record was last updated in the API data store,datetimez,20,1,0,0,0,a925d7dd-4a19-4c0e-83b6-6edec513ac6d,2023-05-21T01:46:53.955Z,7983523ecbb2d3c65a42be271cf5f104739c6250
openfema-26,FemaWebDeclarationAreas,1,id,ID,Unique ID for the record that does not persist between data set refreshes,uuid,1,1,0,0,0,c0a52956-27d5-4113-beb9-c2cfd625ce49,2023-05-21T01:46:53.955Z,2f87d1ac95383cbd3f9d4356fe0664b750daf940
openfema-26,FemaWebDeclarationAreas,1,disasterNumber,Disaster Number,Sequentially assigned number used to designate an event or incident declared as a disaster,smallint,2,1,0,0,1,9d0186b1-ef96-4a92-b633-638a63059105,2023-05-21T01:46:53.955Z,fd001870699863f8ae57e0f93ca8d399552cc0ec
openfema-26,FemaWebDeclarationAreas,1,programTypeCode,Program Type Code,"The code for the type of available disaster assistance, i.e. HM (Hazard Mitigation), PA (Public Assistance), IH (Individual Housing)",text,3,1,0,0,1,b397184a-7189-4a3d-b3f3-3be293091b03,2023-05-21T01:46:53.955Z,4f682f888f8943b03429aa65977908aee0be58b2
openfema-26,FemaWebDeclarationAreas,1,programTypeDescription,Program Type Description,"The written description of the program type code, i.e. PA-A - Debris Removal",text,4,1,0,0,0,31e74aba-0424-4032-a693-141042ef3d46,2023-05-21T01:46:53.955Z,ecda279c0d4109edb87760de42694c0d8e4a281e
openfema-26,FemaWebDeclarationAreas,1,stateCode,State Code,"Two letter code for U.S. states, districts, and territories",text,5,1,0,0,0,83248807-9ae1-49b4-92f6-35a6f3d06e08,2023-05-21T01:46:53.955Z,e9c1ce060708f7d930dc70844fc9ca939df09419
openfema-26,FemaWebDeclarationAreas,1,stateName,State Name,"The name of phrase describing the U.S. state, district, or territory",text,6,1,0,0,0,e7764731-673c-43a7-93b2-d92fc05fc4f6,2023-05-21T01:46:53.955Z,c8543384b749b1c3d58d3b73dc508d6a158fdafb
openfema-26,FemaWebDeclarationAreas,1,placeCode,Place Code,A FEMA designated 6-digit numerical code used to identify areas which are eligible for a specific type of disaster assistance,text,7,1,0,0,1,8f00da31-7159-408f-8365-9baf0d646c88,2023-05-21T01:46:53.955Z,86ee16aad20a2b9668f1a2bbad9b55ef6cca6ef7
openfema-26,FemaWebDeclarationAreas,1,placeName,Place Name,"The name of the county associated with the place code, i.e. Mendocino (County), Corozal (Municipio)",text,8,1,0,0,0,dfc91242-7aea-4946-9c6f-d4e540e731a8,2023-05-21T01:46:53.955Z,947e3904b484b980b01f898b60d427e5b0da0c17
openfema-26,FemaWebDeclarationAreas,1,designatedDate,Designated Date,The date a disaster was officially designated,date,9,1,0,0,0,f2083376-7994-4bc8-a13a-7d14cdf562cd,2023-05-21T01:46:53.955Z,9c0206d4911e07f06dd334977b126273d78446f5
openfema-26,FemaWebDeclarationAreas,1,entryDate,Entry Date,The date the disaster areas were first entered into the NEMIS system,date,10,1,0,0,0,02fa1589-902a-43d2-b734-b81d31fdc2b0,2023-05-21T01:46:53.955Z,3c661c734e1358af50b7fa044ec830eef0248569
openfema-26,FemaWebDeclarationAreas,1,updateDate,Update Date,The date the disaster areas were last updated by NEMIS,date,11,1,0,0,0,cb7e3ad3-2c83-486b-9e0d-094f6fac4aec,2023-05-21T01:46:53.955Z,4370024ef93d7b04468e2da9a3894f61745e04d5
openfema-26,FemaWebDeclarationAreas,1,closeoutDate,Closeout Date,"The official closeout date of a disaster, after which, one can no longer apply for assistance",date,12,1,0,1,0,b15ab538-bb61-4900-92d9-1aeeca69fd39,2023-05-21T01:46:53.955Z,405acfb522a13a6514da8cbc63db1014f536afce
openfema-26,FemaWebDeclarationAreas,1,hash,Hash,MD5 hash of fields and values of the record,text,13,0,0,0,0,1d339aa9-298c-4942-af57-c8d7ea1dc733,2023-05-21T01:46:53.955Z,5bf486ab7c95fe16b4697e92875d5e3388ab37ae
openfema-26,FemaWebDeclarationAreas,1,lastRefresh,Last Refresh,Date the record was last updated in the API data store,datetimez,14,1,0,0,0,8e76b473-bed4-4994-94f7-a6d7e01963b0,2023-05-21T01:46:53.955Z,47332367cd797b4a46e169420e6147fc7a30eaa5
openfema-33,MissionAssignments,1,agency,Agency,Name of the entity requesting assistance,text,8,1,0,0,0,8e93e34b-c492-47ca-98ec-231125eed4f7,2023-05-21T01:46:53.955Z,97ed3adbda33be3d2ad4ffa57feed757c5b141bd
openfema-33,MissionAssignments,1,assistanceRequested,Assistance Requested,Additional information about the assistance request,text,9,1,0,1,0,d87818e5-a242-4d0c-a427-73ab99c5130d,2023-05-21T01:46:53.955Z,240170ce10a315e89d3cf4b4936aa0200bfd81a0
openfema-33,MissionAssignments,1,statementOfWork,SOW,Description of the requested assistance,text,10,0,0,1,0,0f9dcf0c-48ec-47a5-923c-f04b09107bb1,2023-05-21T01:46:53.955Z,8577247cda32687c59b41089821e4c300850c125
openfema-33,MissionAssignments,1,disasterDescription,Disaster Description,"Type of incident (for example, Hurricane or Earthquake)",text,11,1,0,0,0,2a7c8d2b-fa2c-46b0-ab9c-045411723880,2023-05-21T01:46:53.955Z,da3333eefcdd48bf93f60f731dd3bd63e0460fc3
openfema-33,MissionAssignments,1,amendmentNumber,Amendment Number,Obligation requests may be modified to adjust or add funds. This number identifies those amendments. The value is 0 if there are no amendments.,smallint,2,1,0,0,0,603ea591-4da1-43f5-a134-42934a81994c,2023-05-21T01:46:53.955Z,f5edf3243a094a4b4f8d25c54fbf647a10c20d39
openfema-33,MissionAssignments,1,city,City,Place of performance if available,text,3,1,0,1,0,b7ed0e7e-3aa2-465c-9ebb-842422457370,2023-05-21T01:46:53.955Z,ef1ca5b4402eb322ec662d53de0577a4af1da230
openfema-33,MissionAssignments,1,stateorTribe,State or Tribe,"The name or phrase describing the U.S. state, district, territory, or Tribal government",text,4,1,0,0,0,b94d0efa-9905-4327-91c6-7604cbe17537,2023-05-21T01:46:53.955Z,c7f4c748dfd62ad5a67a9f2416c7fce68d9b20dc
openfema-33,MissionAssignments,1,zip,Zip,Zip code for the place of performance if available,text,5,1,0,1,0,a753a118-9ba5-4439-a6ae-1c88e931a617,2023-05-21T01:46:53.955Z,5df6e9516dc338942918d3a9758f6be1f6ae883a
openfema-33,MissionAssignments,1,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster.  For more information on the disaster process, https://www.fema.gov/disasters/how-declared",smallint,6,1,0,0,0,06bac3e6-79b2-4206-aa96-2e52f7be0cde,2023-05-21T01:46:53.955Z,e724edb2e79cdfed08c8d191c6fcc2d33573e828
openfema-33,MissionAssignments,1,declarationType,Declaration Type,"Two character code that defines if this is a major disaster (DR), fire management (FM) or emergency declaration (ER). For more information on the disaster process, please visit: https://www.fema.gov/disasters/how-declared",text,7,1,0,0,0,e57668da-86ad-4452-99e0-65b063b26049,2023-05-21T01:46:53.955Z,f857765aa7d3abc33cfb0e90f8eed155bff72efc
openfema-33,MissionAssignments,1,authority,Authority,Authority under which Mission Assignments (MA) was issued (All Mission Assignments are issued under the Stafford Act),text,12,1,0,0,0,b974c0bc-bc75-45d7-b083-912b4e93adeb,2023-05-21T01:46:53.955Z,ebc14438a048d1eb5884d2b8225d3b26f6ffe69e
openfema-33,MissionAssignments,1,dateRequested,Date Requested,Date a State or Tribe requested assistance,date,13,1,0,0,0,3512b0ca-a84f-4d82-99f7-600002b51b06,2023-05-21T01:46:53.955Z,f53d4dc315144838acbbd90be12cfe8ca295af46
openfema-33,MissionAssignments,1,dateObligated,Date Obligated,Date the Mission Assignment was obligated,date,14,1,0,0,0,1e38948d-d61f-4ef9-866b-d5d6c6bdd944,2023-05-21T01:46:53.955Z,36b62b49d97eb035fb29111b90d00a2ef8cc65d7
openfema-33,MissionAssignments,1,stateCostSharePct,State Cost Share Percent,Percentage of the cost for which the state or tribal government is responsible,"decimal(9,2)",15,1,0,1,0,1f29e25d-c51d-456e-8b5f-7300887bad02,2023-05-21T01:46:53.955Z,895acb38bf3c9b78f98f49208a9e34e2981a98a4
openfema-33,MissionAssignments,1,federalCostSharePct,Federal Cost Share Percent,Percentage of the cost for which FEMA is responsible; computed as 1.0-StateCostShare,"decimal(9,2)",16,1,0,1,0,b9c4f38b-f6b4-47d0-965a-ef7a21facf99,2023-05-21T01:46:53.955Z,4ffc9d5093d34c0413e552d81b085656f614900a
openfema-33,MissionAssignments,1,stateCostShareAmt,State Cost Share Amount,Dollar amount of the cost for which the state or tribal government is responsible,decimal,17,1,0,1,0,c26cacf5-fd66-4b19-8307-869eea33d16e,2023-05-21T01:46:53.955Z,2aa8b60884e1cc5f6fb8ae45ec7807492944925c
openfema-33,MissionAssignments,1,federalCostShareAmt,Federal Cost Share Amount,Dollar amount of the cost for which FEMA is responsible,decimal,18,1,0,1,0,b669b58f-c546-41b3-9efa-15501f453580,2023-05-21T01:46:53.955Z,88a70cde292ff419b05681b1822995c9a1aa70bb
openfema-33,MissionAssignments,1,requestedAmount,Requested Amount,"Total cost in dollars, as requested by state or tribal government.","decimal(9,2)",19,1,0,0,0,6b559303-cb0c-4b94-81c0-a780431b7fbc,2023-05-21T01:46:53.955Z,74ff1452a5ad6087339d31ac7a752cfa3405c70b
openfema-33,MissionAssignments,1,obligationAmount,Obligation Amount,Total dollars amount obligated,"decimal(9,2)",20,1,0,1,0,ad57cf10-3e12-4a5a-b0d3-b70a000cf008,2023-05-21T01:46:53.955Z,864c6571b9d16609107493ca938be1ca47d8a09e
openfema-33,MissionAssignments,1,projectedCompletionDate,Projected Completion Date,Estimated end of the mission. Subject to revision.,date,21,1,0,0,0,bfaebad3-1243-4ad8-b01b-0fb97365bd2c,2023-05-21T01:46:53.955Z,45c29ace2ea6b44b4f20328c3bc8b1d2b7301fb6
openfema-33,MissionAssignments,1,id,ID,Unique ID assigned to the record,uuid,24,1,0,0,0,401a2073-4879-4d59-8ff4-62ad004d2c38,2023-05-21T01:46:53.955Z,982ea41a084c621bbd1d49f62e53f133d3ba5bc6
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,incidentType,Incident type,"Type of incident such as fire or flood. The incident type will affect the types of assistance available. For more information on incident types, please visit: https://www.fema.gov",text,1,1,0,0,0,b8e79c23-7d55-48a3-9e1d-ff5b5fb53961,2023-05-21T01:46:53.955Z,3f07a70069397be6fc1b7bb8ffe1678b38254128
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,declarationDate,Declaration Date,Date the disaster was declared,date,2,1,0,0,0,040d4a6e-f881-432e-8888-23b5320f770a,2023-05-21T01:46:53.955Z,5a58b02cdf86737cc9d5fa46beb12f39b764da61
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster. For more information on the disaster process, https://www.fema.gov/disasters/how-declared",smallint,3,1,0,0,1,d2a16183-523e-42fd-9cf4-563183c4f46d,2023-05-21T01:46:53.955Z,57aa7c9a2f9fed9cad95f3a30495d15ad126f859
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,county,County,"The name of the affected U.S. county, parish, borough, independent city, or other political subdivision of a U.S. state, territory, or tribal government",text,4,1,0,1,1,3abeb6be-00c8-48b4-8774-b8666d2c3ef7,2023-05-21T01:46:53.955Z,6042ae36df71d05ff5c4ea8ad2070e59ae81f764
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,damagedStateAbbreviation,Damaged State Abbreviation,State abbreviation of location of damaged dwelling,text,5,1,0,1,1,95c81544-2f80-42d3-bbcd-816894e42a70,2023-05-21T01:46:53.955Z,46a5b267ea45e048f91100f27917a5b3cdc89894
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,damagedCity,City,City name of location of damaged dwelling,text,6,1,0,1,1,d9868c0a-6a3b-4661-bf29-cc2054712566,2023-05-21T01:46:53.955Z,f4018b8db1a2052ce9569a3ce708ce4e003b0fcd
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,damagedZipCode,Damaged Zip Code,Damaged dwelling ZIP Code,text,7,1,0,1,1,a9e8122e-db4b-45f3-b812-9c42fdff71c4,2023-05-21T01:46:53.955Z,3aab4b78b641f254ee6e7b931446bba3a9c9b889
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,applicantAge,Applicant Age,The age range of the primary applicant,text,8,1,0,0,0,b261d808-a111-4d4e-a4f6-7549cc5916bf,2023-05-21T01:46:53.955Z,6feb2fba7ce3657b05a93ca9bbef1239cd7b03e6
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,householdComposition,Household Composition,Number of individuals living in the household at time of disaster,text,9,1,0,0,0,575c73b0-9f48-4762-9fcb-5da925a5d5d5,2023-05-21T01:46:53.955Z,b53f809bf7646e0c77b7a36d7ee7ae843dad6d1a
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,occupantsUnderTwo,Occupants Under Two,The total number of occupants under the age of two in the household at time of disaster,text,10,1,0,0,0,352719f9-73ca-4836-b2a8-0dfe8412b390,2023-05-21T01:46:53.955Z,53485d744a8607fa395dc212f21327e72ed91b2a
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,occupants2to5,Occupants 2 to 5,The total number of occupants between two and five years old in the household at time of disaster,text,11,1,0,0,0,b72b76ff-67fe-48ae-8b20-f337ee9244a5,2023-05-21T01:46:53.955Z,1eca683a2c319b2ab1318c2688f7dda40e77d71c
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,occupants6to18,Occupants 6 to 18,The total number of occupants between 6 and 18 years old in the household at time of disaster,text,12,1,0,0,0,8704e1fd-b55b-4908-b09b-866161c23a95,2023-05-21T01:46:53.955Z,3ff952a3a93beedd427820e5158026e6bf402e66
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,occupants19to64,Occupants 19 to 64,The total number of occupants between 19  and 64 years old in the household at time of disaster,text,13,1,0,0,0,0ed1a813-ec09-41e4-afb0-6def9995528e,2023-05-21T01:46:53.955Z,e3ad8ffe6eaac3bd5d4cba6d2744503abb0d59f4
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,occupants65andOver,Occupants 65 and Older,The total number of occupants 65 years old and over in the household at time of disaster,text,14,1,0,0,0,884acf7b-ac12-4ea6-b1fc-1d395e00df53,2023-05-21T01:46:53.955Z,544d5913d7c3072296135fa018658016f5d1c399
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,grossIncome,Gross Income,"Self-reported gross income range in U.S. dollars. A value of null or 0 indicates applicants who either refused to provide their income, or in some cases reported they were self-employed.",text,15,1,0,0,0,132ae9e8-b834-4fa1-907c-ed790e4af4d6,2023-05-21T01:46:53.955Z,92675b293b72af04e6a4ed2c6109e9e425bdcd69
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,ownRent,Own Rent,Is the applicant the Owner or a Renter of the damaged dwelling?,text,16,1,0,0,0,a1bd14fc-4d3c-4fea-a90f-71a3680aee3d,2023-05-21T01:46:53.955Z,f78a8efcfc41f65659fee356012febd6dce9ec5b
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,primaryResidence,Primary Residence,Is the applicant's damaged dwelling his/her primary residence?,boolean,17,0,0,0,0,3ea52db6-acab-4870-a5a0-dbe3fd5dcf53,2023-05-21T01:46:53.955Z,97a71a2d086d0791c5f686fae723d138122fe05d
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,residenceType,Residence Type,"Damaged Dwelling Residence Type (e.g., single-family home, apartment)",text,18,1,0,0,0,68ea5e9b-e72e-4d13-b72e-d785e3c7fcb0,2023-05-21T01:46:53.955Z,5135f5ed538c978a66c2788f53fadead7fea1977
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,homeOwnersInsurance,Home Owners Insurance,Does the applicant have Homeowner's Insurance?,boolean,19,0,0,0,0,6b6ad07e-6506-4713-9bbc-c89e4de85430,2023-05-21T01:46:53.955Z,680b62ebcfaa1a59208b5aac8f27ac4d8895709e
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,floodInsurance,Flood Insurance,Does the applicant have flood insurance?,boolean,20,0,0,0,0,7079c565-6be8-493f-91e1-ac935b616784,2023-05-21T01:46:53.955Z,971bc1077294fc014271300cdfe47d6e038083e7
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,registrationMethod,Registration Method,"Method used by applicant when registering for FEMA assistance (e.g., telephone, website, mobile app)",text,21,1,0,0,0,c545864d-6cce-4e92-a128-61a4ea410d03,2023-05-21T01:46:53.955Z,e217dfa45449a903001e06196ff1414a5c37ef8c
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,ihpReferral,IHP Referred,IHP referral status NOTE: Does not include applicants referred to TSA only,boolean,22,0,0,0,0,00e065e7-3068-4cc6-bb4a-6a3c2e45863d,2023-05-21T01:46:53.955Z,ce6e39655b52260c578091d73cd680e7b504999e
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,ihpEligible,IHP Eligible,Was the applicant eligible for the Individual Housing Program (IHP)? NOTE: Applicants that received an HA and/or ONA award,boolean,23,0,0,0,0,73c2d025-b3fe-42cc-b144-c18bcdb16e3a,2023-05-21T01:46:53.955Z,c4a1ae2339bf87993ccd1f70ef7495b17c4d19f6
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,ihpAmount,Total Approved IHP Amount,"Total financial IHP award for Housing Assistance (HA) and/or Other Needs Assistance (ONA), in U.S. dollars","decimal(8,2)",24,1,0,1,0,5afd7193-8046-48f2-8261-69d390506791,2023-05-21T01:46:53.955Z,8305e1a35a2c0c1998b6edcaadaa151a19f42e74
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,fipAmount,FIP Amount,"The amount of the applicant's Flood Insurance Premium (FIP) that was paid for by FEMA, in U.S. dollars","decimal(10,2)",25,1,0,1,0,74df63c0-5b3c-4630-bf45-87ea27a32ea2,2023-05-21T01:46:53.955Z,982016768cb201afe1fd58824bd8e4eab8604755
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,haReferral,HA Referred,Was the applicant referred to the Housing Assistance program?,boolean,26,0,0,0,0,f4a028c2-abdc-4014-9e35-b74492f31aa8,2023-05-21T01:46:53.955Z,99bbaae9bf0a118987332c959160e65f52a53f5b
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,haEligible,HA Eligible,Was the applicant eligible for the Housing Assistance program? NOTE: Does not include applicants licensed into Direct Housing that did not receive an HA award,boolean,27,0,0,0,0,8ee1b89c-5efc-4664-bbc3-728a2d445c52,2023-05-21T01:46:53.955Z,856b167143f32ebaaa09a194655b4b468ce9589b
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,haAmount,HA Amount,Total amount awarded for Housing Assistance under IHP,"decimal(8,2)",28,1,0,1,0,d68da19a-12ea-4932-8961-a829daff4a33,2023-05-21T01:46:53.955Z,2390b4922ac4e38b052b2a800c4583f235a63f6a
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,haStatus,HA Status,The most recent Housing Assistance decision,text,29,1,0,0,0,b9c71638-6826-46d7-ab43-2c9f7fd61906,2023-05-21T01:46:53.955Z,98cc3a59e2d9d534da05cc0db2569e21e8cfd8fe
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,onaReferral,ONA Referred,Was the applicant referred to the Other Needs Assistance (ONA) program?,boolean,30,0,0,0,0,b2a5c097-3ca2-4f68-b4d0-60b09981e4d2,2023-05-21T01:46:53.955Z,7505a4f899754dd991a808c137d87ede02382148
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,onaEligible,ONA Eligible,Was the applicant eligible for the Other Needs Assistance (ONA) program?,boolean,31,0,0,0,0,730f7b15-98c4-4665-8e5f-c277f6811473,2023-05-21T01:46:53.955Z,01283f0560c9d6e1bb6d3ae8af0209190720ad8b
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,onaAmount,ONA Amount,Total dollar amount awarded for Other Needs Assistance (ONA) from the Individual and Households Program (IHP),"decimal(8,2)",32,1,0,1,0,937938da-df5f-43d4-8a87-4f16b1515b7a,2023-05-21T01:46:53.955Z,30b8ddf3f888ce472d5dd2e2702719a0b4a179d5
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,utilitiesOut,Utilities Out,Did the applicant report utilities were out of service?,boolean,33,0,0,1,0,6ec76098-fd16-4296-9e4c-d3d9e530b636,2023-05-21T01:46:53.955Z,76946a21c63841a01e381ece2b3b6b149f4ff414
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,homeDamage,Home Damage,Did the applicant report home damage?,boolean,34,0,0,0,0,df8d8199-ae9e-4719-a1b6-c5eeecb182ed,2023-05-21T01:46:53.955Z,692cff6944ec084d47e84a15bf95512a9d7effe5
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,autoDamage,Auto Damage,Did the applicant report damages to automobile(s)?,boolean,35,0,0,0,0,4b30b91c-6ad4-483b-ab86-879b4ce34e55,2023-05-21T01:46:53.955Z,e476bf3145c6a1d01d8d0151c91a9cda200e1554
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,emergencyNeeds,Emergency Needs,Did the applicant report needs for emergency items?,boolean,36,0,0,0,0,031ac8cf-cfbc-42e2-969b-f9c0514a97f8,2023-05-21T01:46:53.955Z,397e1a81426f40c3400c21b762f31b0353295612
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,foodNeed,Food Need,Did the applicant report a need for food?,boolean,37,0,0,1,0,aef5b34f-8b0d-45c6-8599-166398b0337a,2023-05-21T01:46:53.955Z,9fddd746c8b53c230ac1827d405b359335936946
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,shelterNeed,Shelter Need,Did the applicant report a need for shelter?,boolean,38,0,0,1,0,db16bcac-3917-4843-a12d-f93bf355776e,2023-05-21T01:46:53.955Z,701d76dace8291181e7824edab3596cb60648824
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,accessFunctionalNeeds,Access Functional Needs,Does the applicant require special accommodations?,boolean,39,0,0,0,0,b13d6bd5-b73a-4ad7-84a2-2b36c61944d8,2023-05-21T01:46:53.955Z,5c81ee4778303188f395410ff3414dcad0424039
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,sbaEligible,SBA Eligible,UNUSED. This field has been replaced with sbaApproved. The values will be null or False.,boolean,40,0,0,0,0,edfca4f0-4972-4a3a-ab11-7fa8bab70adc,2023-05-21T01:46:53.955Z,340737530520ac76e233f5eea05f2c04c765f293
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,sbaApproved,SBA Approved,"Is applicant approved for a Small Business Administration loan? Approval does not equate to acceptance of the loan as one can be approved, but not accept.",boolean,40,0,0,0,0,c1618607-21ae-47ad-a7bc-714e2dbb7de6,2023-05-21T01:46:53.955Z,19aa102a7293b35d2f51f6362d67eb62dbb579ff
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,inspnIssued,Inspection Issued,Has a FEMA inspection been issued to determine damage amount?,boolean,41,0,0,0,0,98219de3-31bd-4624-a1e3-2eae8d5aa07a,2023-05-21T01:46:53.955Z,47a9e3cdf2436655afa802da9790b7b3b300602b
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,inspnReturned,Inspection Returned,Has a FEMA issued inspection been performed to determine damage amount?,boolean,42,0,0,0,0,fff26f2b-f1ae-4483-a959-df0aef067ab2,2023-05-21T01:46:53.955Z,0848251cd86bb4260c1aafdcc76cb47d73b5c270
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,habitabilityRepairsRequired,Habitability Repairs Required,Are repairs required to make the dwelling habitable?,boolean,43,0,0,0,0,011e43f0-95fe-4591-9255-9425d1899b10,2023-05-21T01:46:53.955Z,28052b176ced8b091dec70a41e43480b5f775c90
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,rpfvl,RPFVL,"FEMA-determined value of disaster-caused damage to real property components, including floors, walls, access roads and bridges, electrical, plumbing, HVAC, etc.  Note:  IHP does not address land damage.","decimal(8,2)",44,1,0,1,0,06c2510c-cef0-4ade-8af5-9643c2eb5da2,2023-05-21T01:46:53.955Z,852736e174b3714f74ae11a11c08ad6d9149e4bb
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,ppfvl,PPFVL,"FEMA-determined value of disaster-caused damage to personal property components, including appliances, furniture, etc.  Note:  IHP does not address land damage.","decimal(8,2)",45,1,0,1,0,bb75470d-b905-4683-bee0-add7964082e4,2023-05-21T01:46:53.955Z,0771cd94a514ee62a94fe17710b8a955a83a5d85
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,renterDamageLevel,Renter Damage Level,"FEMA-determined level of damage to a dwelling occupied by a renter.  Minor, Moderate, Major, or Destroyed",text,46,1,0,1,0,98e0754d-d216-4531-9923-bf93fa7121c5,2023-05-21T01:46:53.955Z,a3956b1b305b07ad22a4a6fdeda6dad1169b94fe
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,destroyed,Destroyed,Was the home destroyed by the disaster?,boolean,47,0,0,0,0,cc233a9e-20c9-4fae-9377-5140ec8e7439,2023-05-21T01:46:53.955Z,5f5781ab743344a1705fb9b2f2c960e56bb540d0
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,waterLevel,Water Level,"Total depth of water affected the damaged dwelling, in inches",integer,48,1,0,1,0,ce3a2e94-9f70-444e-a8fb-188e0971dcd8,2023-05-21T01:46:53.955Z,61d20863b583dd10b71649cac828745c4ba4feca
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,highWaterLocation,High Water Location,Location of the high-water mark affected the damaged dwelling,text,49,1,0,1,0,e1870395-0682-4f40-ba8b-bb334ff758a0,2023-05-21T01:46:53.955Z,fd629a7301127a7e113270dbc6eed8487edc0bdb
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,floodDamage,Flood Damage,Was flood damage recorded?,boolean,50,0,0,0,0,313c4507-e707-4f93-9625-ab8cc949ca33,2023-05-21T01:46:53.955Z,451d3b69911dcbb9e621bc7bf5551890e7a61375
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,floodDamageAmount,Flood Damage Amount,"FEMA-determined amount of damage to real and personal property due to flood damage, in U.S. dollars","decimal(8,2)",51,1,0,1,0,a162f742-f70a-4ce9-89f0-d3ee6f39c5ae,2023-05-21T01:46:53.955Z,829573a3c4ab42057b30e6798269c7951e53b13b
